date,store_id,product_id,stock_quantity
2026-07-24,S002,P016,33
2026-07-24,S002,P017,37
2026-07-24,S002,P018,39
2026-07-24,S002,P019,21
2026-07-24,S002,P020,48
2026-07-24,S003,P001,18
2026-07-24,S003,P002,34
2026-07-24,S003,P003,22
2026-07-24,S003,P004,43
2026-07-24,S003,P005,14
2026-07-24,S003,P006,44
2026-07-24,S003,P007,51
2026-07-24,S003,P008,35
2026-07-24,S003,P009,9
2026-07-24,S003,P010,18
2026-07-24,S003,P011,38
2026-07-24,S003,P012,53
2026-07-24,S003,P013,61
2026-07-24,S003,P014,12
2026-07-24,S003,P015,34
2026-07-24,S003,P016,13
2026-07-24,S003,P017,28
2026-07-24,S003,P018,28
2026-07-24,S003,P019,38
2026-07-24,S003,P020,45
2026-07-25,S001,P001,3
2026-07-25,S001,P002,33
2026-07-25,S001,P003,44
2026-07-25,S001,P004,28
2026-07-25,S001,P005,15
2026-07-25,S001,P006,48
2026-07-25,S001,P007,49
2026-07-25,S001,P008,41
2026-07-25,S001,P009,13
2026-07-25,S001,P010,38
2026-07-25,S001,P011,19
2026-07-25,S001,P012,23
2026-07-25,S001,P013,43
2026-07-25,S001,P014,13
2026-07-25,S001,P015,13
2026-07-25,S001,P016,21
2026-07-25,S001,P017,48
2026-07-25,S001,P018,43
2026-07-25,S001,P019,30
2026-07-25,S001,P020,16
2026-07-25,S002,P001,12
2026-07-25,S002,P002,29
2026-07-25,S002,P003,15
2026-07-25,S002,P004,30
2026-07-25,S002,P005,36
2026-07-25,S002,P006,39
2026-07-25,S002,P007,17
2026-07-25,S002,P008,48
2026-07-25,S002,P009,14
2026-07-25,S002,P010,23
2026-07-25,S002,P011,59
2026-07-25,S002,P012,27
2026-07-25,S002,P013,29
2026-07-25,S002,P014,21
2026-07-25,S002,P015,21
2026-07-25,S002,P016,32
2026-07-25,S002,P017,31
2026-07-25,S002,P018,32
2026-07-25,S002,P019,18
2026-07-25,S002,P020,45
2026-07-25,S003,P001,11
2026-07-25,S003,P002,29
2026-07-25,S003,P003,17
2026-07-25,S003,P004,36
2026-07-25,S003,P005,63
2026-07-25,S003,P006,41
2026-07-25,S003,P007,45
2026-07-25,S003,P008,35
2026-07-25,S003,P009,14
2026-07-25,S003,P010,16
2026-07-25,S003,P011,35
2026-07-25,S003,P012,47
2026-07-25,S003,P013,58
2026-07-25,S003,P014,16
2026-07-25,S003,P015,33
2026-07-25,S003,P016,12
2026-07-25,S003,P017,21
2026-07-25,S003,P018,26
2026-07-25,S003,P019,35
2026-07-25,S003,P020,42
2026-07-26,S001,P001,2
2026-07-26,S001,P002,33
2026-07-26,S001,P003,40
2026-07-26,S001,P004,28
2026-07-26,S001,P005,49
2026-07-26,S001,P006,41
2026-07-26,S001,P007,46
2026-07-26,S001,P008,40
2026-07-26,S001,P009,16
2026-07-26,S001,P010,37
2026-07-26,S001,P011,18
2026-07-26,S001,P012,19
2026-07-26,S001,P013,38
2026-07-26,S001,P014,15
2026-07-26,S001,P015,11
2026-07-26,S001,P016,21
2026-07-26,S001,P017,41
2026-07-26,S001,P018,40
2026-07-26,S001,P019,24
2026-07-26,S001,P020,11
2026-07-26,S002,P001,22
2026-07-26,S002,P002,26
2026-07-26,S002,P003,11
2026-07-26,S002,P004,30
2026-07-26,S002,P005,26
2026-07-26,S002,P006,34
2026-07-26,S002,P007,10
2026-07-26,S002,P008,46
2026-07-26,S002,P009,14
2026-07-26,S002,P010,22
2026-07-26,S002,P011,59
2026-07-26,S002,P012,23
2026-07-26,S002,P013,23
2026-07-26,S002,P014,19
2026-07-26,S002,P015,18
2026-07-26,S002,P016,32
2026-07-26,S002,P017,29
2026-07-26,S002,P018,29
2026-07-26,S002,P019,15
2026-07-26,S002,P020,42
2026-07-26,S003,P001,17
2026-07-26,S003,P002,29
2026-07-26,S003,P003,10
2026-07-26,S003,P004,33
2026-07-26,S003,P005,59
2026-07-26,S003,P006,40
2026-07-26,S003,P007,42
2026-07-26,S003,P008,30
2026-07-26,S003,P009,10
2026-07-26,S003,P010,10
2026-07-26,S003,P011,33
2026-07-26,S003,P012,46
2026-07-26,S003,P013,51
2026-07-26,S003,P014,10
2026-07-26,S003,P015,33
2026-07-26,S003,P016,10
2026-07-26,S003,P017,16
2026-07-26,S003,P018,26
2026-07-26,S003,P019,33
2026-07-26,S003,P020,36
2026-07-27,S001,P001,6
2026-07-27,S001,P002,30
2026-07-27,S001,P003,39
2026-07-27,S001,P004,26
2026-07-27,S001,P005,41
2026-07-27,S001,P006,35
2026-07-27,S001,P007,43
2026-07-27,S001,P008,38
2026-07-27,S001,P009,12
2026-07-27,S001,P010,32
2026-07-27,S001,P011,11
2026-07-27,S001,P012,17
2026-07-27,S001,P013,30
2026-07-27,S001,P014,16
2026-07-27,S001,P015,46
2026-07-27,S001,P016,16
2026-07-27,S001,P017,37
2026-07-27,S001,P018,37
2026-07-27,S001,P019,24
2026-07-27,S001,P020,58
2026-07-27,S002,P001,13
2026-07-27,S002,P002,19
2026-07-27,S002,P003,10
2026-07-27,S002,P004,29
2026-07-27,S002,P005,22
2026-07-27,S002,P006,31
2026-07-27,S002,P007,69
2026-07-27,S002,P008,39
2026-07-27,S002,P009,23
2026-07-27,S002,P010,20
2026-07-27,S002,P011,59
2026-07-27,S002,P012,21
2026-07-27,S002,P013,17
2026-07-27,S002,P014,16
2026-07-27,S002,P015,18
2026-07-27,S002,P016,31
2026-07-27,S002,P017,26
2026-07-27,S002,P018,28
2026-07-27,S002,P019,10
2026-07-27,S002,P020,41
2026-07-27,S003,P001,19
2026-07-27,S003,P002,27
2026-07-27,S003,P003,35
2026-07-27,S003,P004,27
2026-07-27,S003,P005,49
2026-07-27,S003,P006,38
2026-07-27,S003,P007,39
2026-07-27,S003,P008,29
2026-07-27,S003,P009,22
2026-07-27,S003,P010,32
2026-07-27,S003,P011,27
2026-07-27,S003,P012,45
2026-07-27,S003,P013,41
2026-07-27,S003,P014,23
2026-07-27,S003,P015,29
2026-07-27,S003,P016,31
2026-07-27,S003,P017,16
2026-07-27,S003,P018,26
2026-07-27,S003,P019,33
2026-07-27,S003,P020,36
2026-07-28,S001,P001,14
2026-07-28,S001,P002,28
2026-07-28,S001,P003,38
2026-07-28,S001,P004,25
2026-07-28,S001,P005,33
2026-07-28,S001,P006,34
2026-07-28,S001,P007,36
2026-07-28,S001,P008,33
2026-07-28,S001,P009,12
2026-07-28,S001,P010,32
2026-07-28,S001,P011,56
2026-07-28,S001,P012,12
2026-07-28,S001,P013,22
2026-07-28,S001,P014,12
2026-07-28,S001,P015,42
2026-07-28,S001,P016,12
2026-07-28,S001,P017,35
2026-07-28,S001,P018,36
2026-07-28,S001,P019,22
2026-07-28,S001,P020,51
2026-07-28,S002,P001,17
2026-07-28,S002,P002,18
2026-07-28,S002,P003,44
2026-07-28,S002,P004,25
2026-07-28,S002,P005,18
2026-07-28,S002,P006,25
2026-07-28,S002,P007,62
2026-07-28,S002,P008,39
2026-07-28,S002,P009,17
2026-07-28,S002,P010,13
2026-07-28,S002,P011,59
2026-07-28,S002,P012,21
2026-07-28,S002,P013,15
2026-07-28,S002,P014,12
2026-07-28,S002,P015,15
2026-07-28,S002,P016,25
2026-07-28,S002,P017,21
2026-07-28,S002,P018,23
2026-07-28,S002,P019,57
2026-07-28,S002,P020,37
2026-07-28,S003,P001,12
2026-07-28,S003,P002,21
2026-07-28,S003,P003,34
2026-07-28,S003,P004,24
2026-07-28,S003,P005,40
2026-07-28,S003,P006,34
2026-07-28,S003,P007,36
2026-07-28,S003,P008,24
2026-07-28,S003,P009,17
2026-07-28,S003,P010,32
2026-07-28,S003,P011,22
2026-07-28,S003,P012,41
2026-07-28,S003,P013,34
2026-07-28,S003,P014,23
2026-07-28,S003,P015,29
2026-07-28,S003,P016,24
2026-07-28,S003,P017,16
2026-07-28,S003,P018,20
2026-07-28,S003,P019,30
2026-07-28,S003,P020,33
2026-07-29,S001,P001,17
2026-07-29,S001,P002,23
2026-07-29,S001,P003,38
2026-07-29,S001,P004,23
2026-07-29,S001,P005,29
2026-07-29,S001,P006,34
2026-07-29,S001,P007,32
2026-07-29,S001,P008,33
2026-07-29,S001,P009,11
2026-07-29,S001,P010,26
2026-07-29,S001,P011,52
2026-07-29,S001,P012,11
2026-07-29,S001,P013,18
2026-07-29,S001,P014,23
2026-07-29,S001,P015,40
2026-07-29,S001,P016,61
2026-07-29,S001,P017,32
2026-07-29,S001,P018,33
2026-07-29,S001,P019,16
2026-07-29,S001,P020,48
2026-07-29,S002,P001,11
2026-07-29,S002,P002,14
2026-07-29,S002,P003,41
2026-07-29,S002,P004,23
2026-07-29,S002,P005,14
2026-07-29,S002,P006,19
2026-07-29,S002,P007,58
2026-07-29,S002,P008,37
2026-07-29,S002,P009,13
2026-07-29,S002,P010,51
2026-07-29,S002,P011,57
2026-07-29,S002,P012,21
2026-07-29,S002,P013,40
2026-07-29,S002,P014,20
2026-07-29,S002,P015,47
2026-07-29,S002,P016,24
2026-07-29,S002,P017,17
2026-07-29,S002,P018,19
2026-07-29,S002,P019,56
2026-07-29,S002,P020,30
2026-07-29,S003,P001,16
2026-07-29,S003,P002,15
2026-07-29,S003,P003,32
2026-07-29,S003,P004,19
2026-07-29,S003,P005,31
2026-07-29,S003,P006,34
2026-07-29,S003,P007,34
2026-07-29,S003,P008,18
2026-07-29,S003,P009,14
2026-07-29,S003,P010,27
2026-07-29,S003,P011,17
2026-07-29,S003,P012,39
2026-07-29,S003,P013,27
2026-07-29,S003,P014,23
2026-07-29,S003,P015,28
2026-07-29,S003,P016,17
2026-07-29,S003,P017,10
2026-07-29,S003,P018,16
2026-07-29,S003,P019,24
2026-07-29,S003,P020,29
2026-07-30,S001,P001,11
2026-07-30,S001,P002,20
2026-07-30,S001,P003,37
2026-07-30,S001,P004,18
2026-07-30,S001,P005,23
2026-07-30,S001,P006,30
2026-07-30,S001,P007,27
2026-07-30,S001,P008,31
2026-07-30,S001,P009,18
2026-07-30,S001,P010,26
2026-07-30,S001,P011,47
2026-07-30,S001,P012,11
2026-07-30,S001,P013,12
2026-07-30,S001,P014,19
2026-07-30,S001,P015,37
2026-07-30,S001,P016,58
2026-07-30,S001,P017,29
2026-07-30,S001,P018,30
2026-07-30,S001,P019,11
2026-07-30,S001,P020,45
2026-07-30,S002,P001,9
2026-07-30,S002,P002,47
2026-07-30,S002,P003,39
2026-07-30,S002,P004,22
2026-07-30,S002,P005,11
2026-07-30,S002,P006,12
2026-07-30,S002,P007,51
2026-07-30,S002,P008,36
2026-07-30,S002,P009,13
2026-07-30,S002,P010,48
2026-07-30,S002,P011,54
2026-07-30,S002,P012,20
2026-07-30,S002,P013,32
2026-07-30,S002,P014,17
2026-07-30,S002,P015,45
2026-07-30,S002,P016,18
2026-07-30,S002,P017,12
2026-07-30,S002,P018,16
2026-07-30,S002,P019,56
2026-07-30,S002,P020,24
2026-07-30,S003,P001,14
2026-07-30,S003,P002,14
2026-07-30,S003,P003,25
2026-07-30,S003,P004,14
2026-07-30,S003,P005,23
2026-07-30,S003,P006,27
2026-07-30,S003,P007,28
2026-07-30,S003,P008,18
2026-07-30,S003,P009,14
2026-07-30,S003,P010,25
2026-07-30,S003,P011,14
2026-07-30,S003,P012,39
2026-07-30,S003,P013,25
2026-07-30,S003,P014,18
2026-07-30,S003,P015,22
2026-07-30,S003,P016,16
2026-07-30,S003,P017,66
2026-07-30,S003,P018,16
2026-07-30,S003,P019,21
2026-07-30,S003,P020,23
2026-07-31,S001,P001,16
2026-07-31,S001,P002,13
2026-07-31,S001,P003,33
2026-07-31,S001,P004,14
2026-07-31,S001,P005,17
2026-07-31,S001,P006,30
2026-07-31,S001,P007,24
2026-07-31,S001,P008,25
2026-07-31,S001,P009,13
2026-07-31,S001,P010,21
2026-07-31,S001,P011,45
2026-07-31,S001,P012,11
2026-07-31,S001,P013,36
2026-07-31,S001,P014,18
2026-07-31,S001,P015,33
2026-07-31,S001,P016,57
2026-07-31,S001,P017,25
2026-07-31,S001,P018,27
2026-07-31,S001,P019,58
2026-07-31,S001,P020,38
2026-07-31,S002,P001,16
2026-07-31,S002,P002,45
2026-07-31,S002,P003,33
2026-07-31,S002,P004,19
2026-07-31,S002,P005,44
2026-07-31,S002,P006,10
2026-07-31,S002,P007,50
2026-07-31,S002,P008,33
2026-07-31,S002,P009,15
2026-07-31,S002,P010,43
2026-07-31,S002,P011,49
2026-07-31,S002,P012,14
2026-07-31,S002,P013,29
2026-07-31,S002,P014,13
2026-07-31,S002,P015,45
2026-07-31,S002,P016,14
2026-07-31,S002,P017,10
2026-07-31,S002,P018,10
2026-07-31,S002,P019,56
2026-07-31,S002,P020,19
2026-07-31,S003,P001,10
2026-07-31,S003,P002,11
2026-07-31,S003,P003,18
2026-07-31,S003,P004,60
2026-07-31,S003,P005,15
2026-07-31,S003,P006,26
2026-07-31,S003,P007,27
2026-07-31,S003,P008,16
2026-07-31,S003,P009,13
2026-07-31,S003,P010,25
2026-07-31,S003,P011,11
2026-07-31,S003,P012,39
2026-07-31,S003,P013,18
2026-07-31,S003,P014,12
2026-07-31,S003,P015,16
2026-07-31,S003,P016,15
2026-07-31,S003,P017,66
2026-07-31,S003,P018,10
2026-07-31,S003,P019,19
2026-07-31,S003,P020,16
2026-08-01,S001,P001,11
2026-08-01,S001,P002,10
2026-08-01,S001,P003,32
2026-08-01,S001,P004,12
2026-08-01,S001,P005,10
2026-08-01,S001,P006,25
2026-08-01,S001,P007,19
2026-08-01,S001,P008,25
2026-08-01,S001,P009,20
2026-08-01,S001,P010,19
2026-08-01,S001,P011,39
2026-08-01,S001,P012,10
2026-08-01,S001,P013,24
2026-08-01,S001,P014,12
2026-08-01,S001,P015,31
2026-08-01,S001,P016,54
2026-08-01,S001,P017,21
2026-08-01,S001,P018,23
2026-08-01,S001,P019,58
2026-08-01,S001,P020,37
2026-08-01,S002,P001,22
2026-08-01,S002,P002,45
2026-08-01,S002,P003,26
2026-08-01,S002,P004,16
2026-08-01,S002,P005,35
2026-08-01,S002,P006,62
2026-08-01,S002,P007,48
2026-08-01,S002,P008,27
2026-08-01,S002,P009,15
2026-08-01,S002,P010,40
2026-08-01,S002,P011,46
2026-08-01,S002,P012,41
2026-08-01,S002,P013,27
2026-08-01,S002,P014,20
2026-08-01,S002,P015,45
2026-08-01,S002,P016,14
2026-08-01,S002,P017,34
2026-08-01,S002,P018,49
2026-08-01,S002,P019,54
2026-08-01,S002,P020,19
2026-08-01,S003,P001,13
2026-08-01,S003,P002,59
2026-08-01,S003,P003,12
2026-08-01,S003,P004,54
2026-08-01,S003,P005,36
2026-08-01,S003,P006,22
2026-08-01,S003,P007,25
2026-08-01,S003,P008,11
2026-08-01,S003,P009,22
2026-08-01,S003,P010,22
2026-08-01,S003,P011,55
2026-08-01,S003,P012,38
2026-08-01,S003,P013,12
2026-08-01,S003,P014,22
2026-08-01,S003,P015,13
2026-08-01,S003,P016,13
2026-08-01,S003,P017,63
2026-08-01,S003,P018,45
2026-08-01,S003,P019,16
2026-08-01,S003,P020,12
2026-08-02,S001,P001,15
2026-08-02,S001,P002,10
2026-08-02,S001,P003,26
2026-08-02,S001,P004,12
2026-08-02,S001,P005,50
2026-08-02,S001,P006,24
2026-08-02,S001,P007,12
2026-08-02,S001,P008,19
2026-08-02,S001,P009,20
2026-08-02,S001,P010,12
2026-08-02,S001,P011,37
2026-08-02,S001,P012,51
2026-08-02,S001,P013,18
2026-08-02,S001,P014,22
2026-08-02,S001,P015,26
2026-08-02,S001,P016,51
2026-08-02,S001,P017,19
2026-08-02,S001,P018,23
2026-08-02,S001,P019,54
2026-08-02,S001,P020,37
2026-08-02,S002,P001,12
2026-08-02,S002,P002,44
2026-08-02,S002,P003,24
2026-08-02,S002,P004,10
2026-08-02,S002,P005,28
2026-08-02,S002,P006,60
2026-08-02,S002,P007,42
2026-08-02,S002,P008,22
2026-08-02,S002,P009,13
2026-08-02,S002,P010,34
2026-08-02,S002,P011,42
2026-08-02,S002,P012,40
2026-08-02,S002,P013,16
2026-08-02,S002,P014,15
2026-08-02,S002,P015,39
2026-08-02,S002,P016,13
2026-08-02,S002,P017,31
2026-08-02,S002,P018,49
2026-08-02,S002,P019,47
2026-08-02,S002,P020,13
2026-08-02,S003,P001,17
2026-08-02,S003,P002,54
2026-08-02,S003,P003,39
2026-08-02,S003,P004,50
2026-08-02,S003,P005,29
2026-08-02,S003,P006,16
2026-08-02,S003,P007,23
2026-08-02,S003,P008,52
2026-08-02,S003,P009,18
2026-08-02,S003,P010,22
2026-08-02,S003,P011,55
2026-08-02,S003,P012,36
2026-08-02,S003,P013,27
2026-08-02,S003,P014,22
2026-08-02,S003,P015,57
2026-08-02,S003,P016,36
2026-08-02,S003,P017,63
2026-08-02,S003,P018,44
2026-08-02,S003,P019,10
2026-08-02,S003,P020,38
2026-08-03,S001,P001,11
2026-08-03,S001,P002,31
2026-08-03,S001,P003,26
2026-08-03,S001,P004,11
2026-08-03,S001,P005,42
2026-08-03,S001,P006,20
2026-08-03,S001,P007,11
2026-08-03,S001,P008,15
2026-08-03,S001,P009,19
2026-08-03,S001,P010,35
2026-08-03,S001,P011,30
2026-08-03,S001,P012,45
2026-08-03,S001,P013,13
2026-08-03,S001,P014,15
2026-08-03,S001,P015,20
2026-08-03,S001,P016,49
2026-08-03,S001,P017,19
2026-08-03,S001,P018,18
2026-08-03,S001,P019,51
2026-08-03,S001,P020,33
2026-08-03,S002,P001,18
2026-08-03,S002,P002,37
2026-08-03,S002,P003,17
2026-08-03,S002,P004,56
2026-08-03,S002,P005,24
2026-08-03,S002,P006,53
2026-08-03,S002,P007,40
2026-08-03,S002,P008,16
2026-08-03,S002,P009,22
2026-08-03,S002,P010,32
2026-08-03,S002,P011,40
2026-08-03,S002,P012,35
2026-08-03,S002,P013,14
2026-08-03,S002,P014,23
2026-08-03,S002,P015,32
2026-08-03,S002,P016,35
2026-08-03,S002,P017,29
2026-08-03,S002,P018,48
2026-08-03,S002,P019,43
2026-08-03,S002,P020,13
2026-08-03,S003,P001,13
2026-08-03,S003,P002,51
2026-08-03,S003,P003,36
2026-08-03,S003,P004,47
2026-08-03,S003,P005,19
2026-08-03,S003,P006,15
2026-08-03,S003,P007,21
2026-08-03,S003,P008,47
2026-08-03,S003,P009,13
2026-08-03,S003,P010,20
2026-08-03,S003,P011,52
2026-08-03,S003,P012,31
2026-08-03,S003,P013,19
2026-08-03,S003,P014,15
2026-08-03,S003,P015,56
2026-08-03,S003,P016,29
2026-08-03,S003,P017,63
2026-08-03,S003,P018,41
2026-08-03,S003,P019,39
2026-08-03,S003,P020,37
2026-08-04,S001,P001,18
2026-08-04,S001,P002,30
2026-08-04,S001,P003,23
2026-08-04,S001,P004,45
2026-08-04,S001,P005,34
2026-08-04,S001,P006,13
2026-08-04,S001,P007,63
2026-08-04,S001,P008,10
2026-08-04,S001,P009,13
2026-08-04,S001,P010,34
2026-08-04,S001,P011,27
2026-08-04,S001,P012,42
2026-08-04,S001,P013,63
2026-08-04,S001,P014,11
2026-08-04,S001,P015,16
2026-08-04,S001,P016,45
2026-08-04,S001,P017,19
2026-08-04,S001,P018,16
2026-08-04,S001,P019,46
2026-08-04,S001,P020,33
2026-08-04,S002,P001,11
2026-08-04,S002,P002,33
2026-08-04,S002,P003,17
2026-08-04,S002,P004,55
2026-08-04,S002,P005,14
2026-08-04,S002,P006,49
2026-08-04,S002,P007,40
2026-08-04,S002,P008,13
2026-08-04,S002,P009,15
2026-08-04,S002,P010,29
2026-08-04,S002,P011,36
2026-08-04,S002,P012,34
2026-08-04,S002,P013,62
2026-08-04,S002,P014,22
2026-08-04,S002,P015,30
2026-08-04,S002,P016,28
2026-08-04,S002,P017,22
2026-08-04,S002,P018,46
2026-08-04,S002,P019,41
2026-08-04,S002,P020,12
2026-08-04,S003,P001,10
2026-08-04,S003,P002,50
2026-08-04,S003,P003,29
2026-08-04,S003,P004,45
2026-08-04,S003,P005,15
2026-08-04,S003,P006,11
2026-08-04,S003,P007,15
2026-08-04,S003,P008,45
2026-08-04,S003,P009,20
2026-08-04,S003,P010,13
2026-08-04,S003,P011,49
2026-08-04,S003,P012,25
2026-08-04,S003,P013,13
2026-08-04,S003,P014,14
2026-08-04,S003,P015,54
2026-08-04,S003,P016,24
2026-08-04,S003,P017,57
2026-08-04,S003,P018,41
2026-08-04,S003,P019,34
2026-08-04,S003,P020,34
2026-08-05,S001,P001,21
2026-08-05,S001,P002,24
2026-08-05,S001,P003,17
2026-08-05,S001,P004,44
2026-08-05,S001,P005,22
2026-08-05,S001,P006,13
2026-08-05,S001,P007,57
2026-08-05,S001,P008,43
2026-08-05,S001,P009,20
2026-08-05,S001,P010,32
2026-08-05,S001,P011,27
2026-08-05,S001,P012,37
2026-08-05,S001,P013,58
2026-08-05,S001,P014,15
2026-08-05,S001,P015,14
2026-08-05,S001,P016,43
2026-08-05,S001,P017,16
2026-08-05,S001,P018,11
2026-08-05,S001,P019,41
2026-08-05,S001,P020,31
2026-08-05,S002,P001,20
2026-08-05,S002,P002,28
2026-08-05,S002,P003,17
2026-08-05,S002,P004,50
2026-08-05,S002,P005,46
2026-08-05,S002,P006,43
2026-08-05,S002,P007,38
2026-08-05,S002,P008,12
2026-08-05,S002,P009,13
2026-08-05,S002,P010,28
2026-08-05,S002,P011,34
2026-08-05,S002,P012,29
2026-08-05,S002,P013,51
2026-08-05,S002,P014,22
2026-08-05,S002,P015,26
2026-08-05,S002,P016,25
2026-08-05,S002,P017,16
2026-08-05,S002,P018,42
2026-08-05,S002,P019,41
2026-08-05,S002,P020,10
2026-08-05,S003,P001,16
2026-08-05,S003,P002,50
2026-08-05,S003,P003,26
2026-08-05,S003,P004,39
2026-08-05,S003,P005,40
2026-08-05,S003,P006,53
2026-08-05,S003,P007,14
2026-08-05,S003,P008,44
2026-08-05,S003,P009,16
2026-08-05,S003,P010,61
2026-08-05,S003,P011,42
2026-08-05,S003,P012,25
2026-08-05,S003,P013,51
2026-08-05,S003,P014,12
2026-08-05,S003,P015,51
2026-08-05,S003,P016,18
2026-08-05,S003,P017,50
2026-08-05,S003,P018,35
2026-08-05,S003,P019,27
2026-08-05,S003,P020,31
2026-08-06,S001,P001,17
2026-08-06,S001,P002,17
2026-08-06,S001,P003,13
2026-08-06,S001,P004,38
2026-08-06,S001,P005,19
2026-08-06,S001,P006,62
2026-08-06,S001,P007,50
2026-08-06,S001,P008,37
2026-08-06,S001,P009,18
2026-08-06,S001,P010,26
2026-08-06,S001,P011,20
2026-08-06,S001,P012,35
2026-08-06,S001,P013,52
2026-08-06,S001,P014,12
2026-08-06,S001,P015,34
2026-08-06,S001,P016,38
2026-08-06,S001,P017,16
2026-08-06,S001,P018,41
2026-08-06,S001,P019,38
2026-08-06,S001,P020,26
2026-08-06,S002,P001,16
2026-08-06,S002,P002,28
2026-08-06,S002,P003,12
2026-08-06,S002,P004,44
2026-08-06,S002,P005,36
2026-08-06,S002,P006,36
2026-08-06,S002,P007,38
2026-08-06,S002,P008,12
2026-08-06,S002,P009,12
2026-08-06,S002,P010,26
2026-08-06,S002,P011,30
2026-08-06,S002,P012,27
2026-08-06,S002,P013,42
2026-08-06,S002,P014,18
2026-08-06,S002,P015,22
2026-08-06,S002,P016,23
2026-08-06,S002,P017,10
2026-08-06,S002,P018,35
2026-08-06,S002,P019,35
2026-08-06,S002,P020,40
2026-08-06,S003,P001,14
2026-08-06,S003,P002,47
2026-08-06,S003,P003,24
2026-08-06,S003,P004,35
2026-08-06,S003,P005,31
2026-08-06,S003,P006,50
2026-08-06,S003,P007,13
2026-08-06,S003,P008,39
2026-08-06,S003,P009,10
2026-08-06,S003,P010,59
2026-08-06,S003,P011,38
2026-08-06,S003,P012,24
2026-08-06,S003,P013,43
2026-08-06,S003,P014,19
2026-08-06,S003,P015,49
2026-08-06,S003,P016,13
2026-08-06,S003,P017,44
2026-08-06,S003,P018,33
2026-08-06,S003,P019,25
2026-08-06,S003,P020,25
2026-08-07,S001,P001,11
2026-08-07,S001,P002,12
2026-08-07,S001,P003,39
2026-08-07,S001,P004,35
2026-08-07,S001,P005,13
2026-08-07,S001,P006,57
2026-08-07,S001,P007,45
2026-08-07,S001,P008,37
2026-08-07,S001,P009,11
2026-08-07,S001,P010,22
2026-08-07,S001,P011,14
2026-08-07,S001,P012,30
2026-08-07,S001,P013,48
2026-08-07,S001,P014,20
2026-08-07,S001,P015,30
2026-08-07,S001,P016,34
2026-08-07,S001,P017,13
2026-08-07,S001,P018,41
2026-08-07,S001,P019,35
2026-08-07,S001,P020,22
2026-08-07,S002,P001,13
2026-08-07,S002,P002,27
2026-08-07,S002,P003,60
2026-08-07,S002,P004,42
2026-08-07,S002,P005,33
2026-08-07,S002,P006,31
2026-08-07,S002,P007,35
2026-08-07,S002,P008,35
2026-08-07,S002,P009,11
2026-08-07,S002,P010,21
2026-08-07,S002,P011,27
2026-08-07,S002,P012,21
2026-08-07,S002,P013,36
2026-08-07,S002,P014,13
2026-08-07,S002,P015,18
2026-08-07,S002,P016,16
2026-08-07,S002,P017,54
2026-08-07,S002,P018,30
2026-08-07,S002,P019,32
2026-08-07,S002,P020,39
2026-08-07,S003,P001,18
2026-08-07,S003,P002,44
2026-08-07,S003,P003,18
2026-08-07,S003,P004,28
2026-08-07,S003,P005,27
2026-08-07,S003,P006,44
2026-08-07,S003,P007,51
2026-08-07,S003,P008,39
2026-08-07,S003,P009,10
2026-08-07,S003,P010,55
2026-08-07,S003,P011,36
2026-08-07,S003,P012,23
2026-08-07,S003,P013,37
2026-08-07,S003,P014,19
2026-08-07,S003,P015,44
2026-08-07,S003,P016,11
2026-08-07,S003,P017,37
2026-08-07,S003,P018,27
2026-08-07,S003,P019,24
2026-08-07,S003,P020,18
2026-08-08,S001,P001,20
2026-08-08,S001,P002,12
2026-08-08,S001,P003,35
2026-08-08,S001,P004,30
2026-08-08,S001,P005,65
2026-08-08,S001,P006,52
2026-08-08,S001,P007,39
2026-08-08,S001,P008,35
2026-08-08,S001,P009,19
2026-08-08,S001,P010,16
2026-08-08,S001,P011,36
2026-08-08,S001,P012,25
2026-08-08,S001,P013,37
2026-08-08,S001,P014,13
2026-08-08,S001,P015,26
2026-08-08,S001,P016,30
2026-08-08,S001,P017,11
2026-08-08,S001,P018,39
2026-08-08,S001,P019,28
2026-08-08,S001,P020,17
2026-08-08,S002,P001,17
2026-08-08,S002,P002,22
2026-08-08,S002,P003,54
2026-08-08,S002,P004,37
2026-08-08,S002,P005,24
2026-08-08,S002,P006,29
2026-08-08,S002,P007,33
2026-08-08,S002,P008,31
2026-08-08,S002,P009,10
2026-08-08,S002,P010,20
2026-08-08,S002,P011,21
2026-08-08,S002,P012,16
2026-08-08,S002,P013,33
2026-08-08,S002,P014,13
2026-08-08,S002,P015,18
2026-08-08,S002,P016,16
2026-08-08,S002,P017,52
2026-08-08,S002,P018,26
2026-08-08,S002,P019,27
2026-08-08,S002,P020,36
2026-08-08,S003,P001,13
2026-08-08,S003,P002,41
2026-08-08,S003,P003,16
2026-08-08,S003,P004,27
2026-08-08,S003,P005,18
2026-08-08,S003,P006,43
2026-08-08,S003,P007,48
2026-08-08,S003,P008,39
2026-08-08,S003,P009,15
2026-08-08,S003,P010,48
2026-08-08,S003,P011,36
2026-08-08,S003,P012,20
2026-08-08,S003,P013,28
2026-08-08,S003,P014,18
2026-08-08,S003,P015,40
2026-08-08,S003,P016,50
2026-08-08,S003,P017,31
2026-08-08,S003,P018,21
2026-08-08,S003,P019,17
2026-08-08,S003,P020,16
2026-08-09,S001,P001,10
2026-08-09,S001,P002,59
2026-08-09,S001,P003,28
2026-08-09,S001,P004,26
2026-08-09,S001,P005,56
2026-08-09,S001,P006,52
2026-08-09,S001,P007,37
